oxytype, channel_connnection, period, PTSD_test_pvalue, HC_test_pvalue, t_p_value, mannwhitneyu_p_value
1.00000000000000,22.00000000000000,3.00000000000000,0.64446461200714,0.03347881883383,0.45019959074213,0.63976676139874
1.00000000000000,22.00000000000000,4.00000000000000,0.57536095380783,0.07481561601162,0.16427889855443,0.13061866646135
1.00000000000000,22.00000000000000,5.00000000000000,0.21921747922897,0.15890052914619,0.85017688343840,0.49447490849889
1.00000000000000,22.00000000000000,6.00000000000000,0.48911160230637,0.17263410985470,0.69842671225304,0.70249742836280
1.00000000000000,23.00000000000000,1.00000000000000,0.14947505295277,0.28597894310951,0.44116482677018,0.64748005383504
1.00000000000000,23.00000000000000,2.00000000000000,0.51633912324905,0.79873484373093,0.61851770018359,0.74279415946994
1.00000000000000,23.00000000000000,3.00000000000000,0.07054200768471,0.21771018207073,0.89327372853861,0.55762282677537
1.00000000000000,23.00000000000000,4.00000000000000,0.85413360595703,0.02655513398349,0.54974072070855,0.44813785155399
1.00000000000000,23.00000000000000,5.00000000000000,0.44657215476036,0.37891978025436,0.06704094731568,0.09862912522133
1.00000000000000,23.00000000000000,6.00000000000000,0.64290547370911,0.48238325119019,0.49617814290064,0.71852335779975
1.00000000000000,24.00000000000000,1.00000000000000,0.00282698636875,0.52728772163391,0.16266338218877,0.55041708080084
1.00000000000000,24.00000000000000,2.00000000000000,0.11023048311472,0.03314979374409,0.41868234999887,0.41046345310562
1.00000000000000,24.00000000000000,3.00000000000000,0.20382256805897,0.60724711418152,0.74765116746937,0.58689621903803
1.00000000000000,24.00000000000000,4.00000000000000,0.19546219706535,0.31187617778778,0.12856180831999,0.10772583126804
1.00000000000000,24.00000000000000,5.00000000000000,0.17271988093853,0.08899320662022,0.83530665196295,0.57951144959164
1.00000000000000,24.00000000000000,6.00000000000000,0.93761330842972,0.38273519277573,0.81219459990991,0.76732338275635
1.00000000000000,25.00000000000000,1.00000000000000,0.01436468306929,0.54247444868088,0.09490043576063,0.33557369696119
1.00000000000000,25.00000000000000,2.00000000000000,0.01725516654551,0.04021132364869,0.31519404965250,0.38642704447773
1.00000000000000,25.00000000000000,3.00000000000000,0.29723381996155,0.08171163499355,0.74182251945156,0.62445709430027
1.00000000000000,25.00000000000000,4.00000000000000,0.68665558099747,0.12789729237556,0.14719789676465,0.06819995738781
1.00000000000000,25.00000000000000,5.00000000000000,0.24406430125237,0.02739922702312,0.78151339801955,0.40437254919436
1.00000000000000,25.00000000000000,6.00000000000000,0.71472710371017,0.57906800508499,0.98599164691502,0.98712366702692
1.00000000000000,26.00000000000000,1.00000000000000,0.05001745373011,0.55409234762192,0.86877686336510,0.93568534550059
1.00000000000000,26.00000000000000,2.00000000000000,0.53464931249619,0.16075377166271,0.38788005059140,0.58689621903803
1.00000000000000,26.00000000000000,3.00000000000000,0.11714474856853,0.58237743377686,0.64058831478847,0.39833604442870
1.00000000000000,26.00000000000000,4.00000000000000,0.19075901806355,0.03286439552903,0.35439263844166,0.55041708080084
1.00000000000000,26.00000000000000,5.00000000000000,0.62274712324142,0.12604223191738,0.19832262901418,0.22612187377954
1.00000000000000,26.00000000000000,6.00000000000000,0.50995481014252,0.80554884672165,0.67957514691144,0.57217057418384
1.00000000000000,27.00000000000000,1.00000000000000,0.95707714557648,0.52896672487259,0.73810807970153,0.58689621903803
1.00000000000000,27.00000000000000,2.00000000000000,0.59258812665939,0.73993355035782,0.27752747689898,0.39833604442870
1.00000000000000,27.00000000000000,3.00000000000000,0.07407882064581,0.52129077911377,0.10859336532827,0.17350167577548
1.00000000000000,27.00000000000000,4.00000000000000,0.41273236274719,0.72867733240128,0.67665906268316,0.77555325298423
1.00000000000000,27.00000000000000,5.00000000000000,0.65125674009323,0.44756844639778,0.69588591651049,0.85065254441322
1.00000000000000,27.00000000000000,6.00000000000000,0.86126470565796,0.23781795799732,0.56472229305386,0.85909469644366
1.00000000000000,28.00000000000000,1.00000000000000,0.71435129642487,0.44655936956406,0.77018553447060,0.58689621903803
1.00000000000000,28.00000000000000,2.00000000000000,0.19782286882401,0.81206446886063,0.49993684050915,0.60930784940265
1.00000000000000,28.00000000000000,3.00000000000000,0.96964800357819,0.65175551176071,0.31256560698744,0.41660853500050
1.00000000000000,28.00000000000000,4.00000000000000,0.17891925573349,0.78077727556229,0.57039004009935,0.77555325298423
1.00000000000000,28.00000000000000,5.00000000000000,0.67896389961243,0.40096136927605,0.65345779558787,0.68660267083540
1.00000000000000,28.00000000000000,6.00000000000000,0.11622411012650,0.35073655843735,0.70172480974372,0.74279415946994
1.00000000000000,29.00000000000000,1.00000000000000,0.86608749628067,0.40500897169113,0.34926048267461,0.27480753323335
1.00000000000000,29.00000000000000,2.00000000000000,0.09738808125257,0.11430785059929,0.33115996377610,0.28924442914957
1.00000000000000,29.00000000000000,3.00000000000000,0.40841206908226,0.00232795416377,0.93101065964877,0.67870643352857
1.00000000000000,29.00000000000000,4.00000000000000,0.70523172616959,0.17270322144032,0.23860259701344,0.26546088729899
1.00000000000000,29.00000000000000,5.00000000000000,0.87579590082169,0.20443493127823,0.65423105744887,0.55041708080084
1.00000000000000,29.00000000000000,6.00000000000000,0.76352936029434,0.24476617574692,0.11183425168213,0.11497467481530
1.00000000000000,30.00000000000000,1.00000000000000,0.72650814056396,0.57506442070007,0.38210653222991,0.35202415586144
1.00000000000000,30.00000000000000,2.00000000000000,0.67336273193359,0.72408241033554,0.60406088239303,0.57217057418384
1.00000000000000,30.00000000000000,3.00000000000000,0.95823520421982,0.25072166323662,0.31606061193110,0.44813785155399
1.00000000000000,30.00000000000000,4.00000000000000,0.51193892955780,0.84909802675247,0.18609141807657,0.17350167577548
1.00000000000000,30.00000000000000,5.00000000000000,0.63737994432449,0.97698020935059,0.18862012522145,0.12790239331872
1.00000000000000,30.00000000000000,6.00000000000000,0.43919631838799,0.40524584054947,0.05943982047685,0.04595238102625
1.00000000000000,31.00000000000000,1.00000000000000,0.40630033612251,0.64567744731903,0.41720658919932,0.33020202100744
1.00000000000000,31.00000000000000,2.00000000000000,0.57288521528244,0.20200806856155,0.56988428698098,0.55041708080084
1.00000000000000,31.00000000000000,3.00000000000000,0.88411909341812,0.34971877932549,0.28293660238918,0.34648482336352
1.00000000000000,31.00000000000000,4.00000000000000,0.58250409364700,0.56184762716293,0.12714825614948,0.11497467481530
1.00000000000000,31.00000000000000,5.00000000000000,0.12128285318613,0.88655400276184,0.18184090384922,0.14487616935017
1.00000000000000,31.00000000000000,6.00000000000000,0.10188984870911,0.09955645352602,0.12347616679842,0.02856081333471
1.00000000000000,32.00000000000000,1.00000000000000,0.09183984994888,0.12717707455158,0.84798053442528,0.73467406176474
1.00000000000000,32.00000000000000,2.00000000000000,0.12053420394659,0.45111426711082,0.99030493118490,0.77555325298423
1.00000000000000,32.00000000000000,3.00000000000000,0.25578525662422,0.73885035514832,0.14271713602053,0.10309772194750
1.00000000000000,32.00000000000000,4.00000000000000,0.79642432928085,0.62664830684662,0.23603604235891,0.23027525667711
1.00000000000000,32.00000000000000,5.00000000000000,0.64901232719421,0.65760421752930,0.72495581965808,0.85065254441322
1.00000000000000,32.00000000000000,6.00000000000000,0.25801524519920,0.51155453920364,0.86285768402479,0.70249742836280
1.00000000000000,33.00000000000000,1.00000000000000,0.49706602096558,0.17934110760689,0.42466455052244,0.34100131514783
1.00000000000000,33.00000000000000,2.00000000000000,0.65491753816605,0.18628835678101,0.97485845245670,1.00000000000000
1.00000000000000,33.00000000000000,3.00000000000000,0.99267333745956,0.12124381959438,0.39322774860312,0.63209221179191
1.00000000000000,33.00000000000000,4.00000000000000,0.68745738267899,0.95577406883240,0.58304435373168,0.67870643352857
1.00000000000000,33.00000000000000,5.00000000000000,0.83441382646561,0.60086911916733,0.08610331403310,0.05344901767945
1.00000000000000,33.00000000000000,6.00000000000000,0.68829476833344,0.69143772125244,0.06676264942783,0.05899393763908
1.00000000000000,34.00000000000000,1.00000000000000,0.69806343317032,0.06798006594181,0.84359511432450,0.97854110105849
1.00000000000000,34.00000000000000,2.00000000000000,0.32719102501869,0.30730947852135,0.95009936112589,0.96138441153109
1.00000000000000,34.00000000000000,3.00000000000000,0.74110525846481,0.19739343225956,0.46012979202991,0.55762282677537
1.00000000000000,34.00000000000000,4.00000000000000,0.93020051717758,0.55964076519012,0.16907807763263,0.15711717698229
1.00000000000000,34.00000000000000,5.00000000000000,0.81120097637177,0.87095946073532,0.22452551284165,0.21797609637482
1.00000000000000,34.00000000000000,6.00000000000000,0.93762373924255,0.84744346141815,0.07689504215228,0.05616452090427
1.00000000000000,35.00000000000000,1.00000000000000,0.62421214580536,0.11783719062805,0.96432826971292,0.72658351936910
1.00000000000000,35.00000000000000,2.00000000000000,0.50215971469879,0.50573396682739,0.79903949946309,0.87602647083231
1.00000000000000,35.00000000000000,3.00000000000000,0.34926933050156,0.13972571492195,0.98427105068076,0.59432428506678
1.00000000000000,35.00000000000000,4.00000000000000,0.00708352029324,0.96977686882019,0.80557340349334,0.98712366702692
1.00000000000000,35.00000000000000,5.00000000000000,0.09319824725389,0.14645087718964,0.72666920110363,0.91858813222436
1.00000000000000,35.00000000000000,6.00000000000000,0.40432965755463,0.70857918262482,0.82340003471422,0.71852335779975
1.00000000000000,36.00000000000000,1.00000000000000,0.03080744668841,0.04518325999379,0.93569796355751,0.75911966964545
1.00000000000000,36.00000000000000,2.00000000000000,0.98056417703629,0.25579270720482,0.37328974871912,0.52206076362166
1.00000000000000,36.00000000000000,3.00000000000000,0.58404576778412,0.06508455425501,0.42783633034937,0.65523138734361
1.00000000000000,36.00000000000000,4.00000000000000,0.30948469042778,0.82402503490448,0.19715318354595,0.18750323234650
1.00000000000000,36.00000000000000,5.00000000000000,0.95386451482773,0.71630477905273,0.07047259390478,0.12790239331872
1.00000000000000,36.00000000000000,6.00000000000000,0.22731870412827,0.29673403501511,0.00134617848972,0.00101284673874
1.00000000000000,37.00000000000000,1.00000000000000,0.01880923472345,0.02534905821085,0.83242138209442,1.00000000000000
1.00000000000000,37.00000000000000,2.00000000000000,0.88416111469269,0.17858541011810,0.40407483993018,0.43536641821267
1.00000000000000,37.00000000000000,3.00000000000000,0.41926723718643,0.01464493293315,0.21964602869221,0.49447490849889
1.00000000000000,37.00000000000000,4.00000000000000,0.70211851596832,0.71478521823883,0.13576312074842,0.14193318552445
1.00000000000000,37.00000000000000,5.00000000000000,0.94850331544876,0.50678634643555,0.12600450230855,0.16029657919532
1.00000000000000,37.00000000000000,6.00000000000000,0.59300935268402,0.53692179918289,0.00215027245768,0.00127131051321
1.00000000000000,38.00000000000000,1.00000000000000,0.11558022350073,0.02465558797121,0.31822648905446,0.29416827098285
1.00000000000000,38.00000000000000,2.00000000000000,0.52842646837234,0.79690909385681,0.79434062393853,0.85065254441322
1.00000000000000,38.00000000000000,3.00000000000000,0.97332435846329,0.45893278717995,0.06025076499169,0.02703484492147
1.00000000000000,38.00000000000000,4.00000000000000,0.13137042522430,0.63956850767136,0.08499886087287,0.06819995738781
1.00000000000000,38.00000000000000,5.00000000000000,0.65309721231461,0.17733308672905,0.71546197860258,0.91858813222436
1.00000000000000,38.00000000000000,6.00000000000000,0.99212646484375,0.12842018902302,0.60358718669091,0.67870643352857
1.00000000000000,39.00000000000000,1.00000000000000,0.56538164615631,0.91058993339539,0.67969047761790,0.81706413856707
1.00000000000000,39.00000000000000,2.00000000000000,0.53756558895111,0.38923805952072,0.92036645063030,0.96996101850672
1.00000000000000,39.00000000000000,3.00000000000000,0.66319870948792,0.16357204318047,0.44194539820455,0.36897623604174
1.00000000000000,39.00000000000000,4.00000000000000,0.83357435464859,0.62166827917099,0.40344017659764,0.32488632606819
1.00000000000000,39.00000000000000,5.00000000000000,0.09880245476961,0.22836510837078,0.49997513195278,0.42906027521944
1.00000000000000,39.00000000000000,6.00000000000000,0.83911746740341,0.29206243157387,0.02196542079197,0.02041639507925
1.00000000000000,40.00000000000000,1.00000000000000,0.52025866508484,0.82021588087082,0.62565755886572,0.63209221179191
1.00000000000000,40.00000000000000,2.00000000000000,0.26644220948219,0.22621424496174,0.92322503760444,0.82543234487811
1.00000000000000,40.00000000000000,3.00000000000000,0.48307803273201,0.17755733430386,0.64248084679786,0.63976676139874
1.00000000000000,40.00000000000000,4.00000000000000,0.48544067144394,0.53248804807663,0.30066970315431,0.20615635894506
1.00000000000000,40.00000000000000,5.00000000000000,0.06870806217194,0.23705768585205,0.62332135891021,0.55762282677537
1.00000000000000,40.00000000000000,6.00000000000000,0.81539732217789,0.11510172486305,0.01506976225404,0.01767283948573
1.00000000000000,41.00000000000000,1.00000000000000,0.08474999666214,0.72145575284958,0.89935757377784,0.71049439245342
1.00000000000000,41.00000000000000,2.00000000000000,0.60039103031158,0.71687138080597,0.79489815739512,0.68660267083540
